UF;Sexo;Cor;Anos de Estudo;Renda;Altura;nascimento
11;1;2;12;1000;1746226641;1967
11;0;2;6;1000;162304191;1964
11;1;2;16;5000;174253391;1966
11;0;8;16;9000;1685859429;1972
11;1;8;16;1600;1581811372;1959
11;1;8;16;6000;1713022065;1977
11;0;2;16;3000;1648519552;1974
11;1;8;12;2000;1645657599;1971
11;0;4;4;2600;1645216905;1968
11;1;8;12;1200;1726758305;1979
11;1;8;16;1800;1706851287;1983
11;0;2;5;1000;1689483847;1976
11;1;8;12;788;1581963266;1993
11;0;2;5;2000;1742117343;1961
11;0;2;12;4000;1690235788;1996
11;0;2;12;4500;1757711932;1992
11;0;8;12;3000;1693724092;1985
11;0;4;12;1400;1704376304;1996
11;0;8;12;1500;1763612817;1987
11;0;8;12;1800;1740734374;1981
11;0;8;13;1000;1667498848;1996
11;1;4;13;1720;1752664432;1987
11;0;8;11;1500;1678513125;1995
11;1;8;12;1570;1611546457;1987
11;0;8;12;2000;1663763102;1992
11;0;2;12;1200;1593986639;1996
11;0;8;16;7000;1813162446;1965
11;1;8;16;4500;1506067212;1971
11;0;8;14;3000;1519803582;1998
11;0;8;16;6000;1716975629;1992
11;1;8;9;900;175535753;1994
11;0;8;9;1200;1703406099;1985
11;0;8;12;3600;1785378725;1987
11;1;8;12;2000;180207184;1997
11;1;4;12;1000;170862396;1979
11;0;4;16;10000;1582677668;1987
11;0;8;5;1222;1810664153;1987
11;0;8;8;1150;1822057271;1972
11;0;8;9;2000;1663149534;1964
11;1;8;3;500;1544142642;1973
11;0;8;10;900;1716941354;1986
11;0;8;12;1500;1764443041;1988
11;0;8;12;1200;1644872702;1974
11;1;8;12;840;1677094289;1985
11;1;8;16;1900;1719349473;1971
11;1;2;12;788;1747745766;1979
11;1;4;2;844;1712286279;1968
11;0;8;9;1600;1724485193;1960
11;0;8;1;1200;1679673887;1988
11;0;8;16;3000;1803009957;1988
11;1;2;12;350;168141006;1993
11;0;4;1;600;1720141552;1959
11;1;8;9;1000;1603697369;1977
11;0;8;12;1007;1664916509;1980
11;1;2;12;800;160863281;1997
11;1;8;16;2000;1585186411;1988
11;0;2;8;1800;1687345219;1957
11;1;8;16;2600;1794668543;1994
11;1;8;7;200;1707159958;1961
11;1;8;12;600;1813213814;1994
11;0;8;16;3000;1599345295;1974
11;1;8;9;400;1607150852;1987
11;0;4;16;1400;1673457616;1980
11;1;2;16;4000;1924298533;1979
11;0;2;4;5000;1728140796;1968
11;0;8;15;3000;1921120707;1976
11;1;4;12;2500;1734365397;1969
11;0;8;16;900;151619971;1972
11;0;2;12;1500;179008;1998
11;1;4;16;700;1615677906;1995
11;0;4;16;3000;173017852;1976
11;1;2;13;1400;1672533584;1994
11;0;2;12;2000;1726139646;1984
11;0;4;12;2800;1558618198;1973
11;0;4;1;1550;1779083323;1960
11;1;8;12;1000;1796513814;2004
11;0;2;6;2000;1722796513;1982
11;1;4;15;1500;1557537389;1993
11;0;2;6;1000;1828984596;1967
11;1;4;8;950;1766542798;1993
11;0;8;12;2200;1679794683;1978
11;0;8;12;1300;1573364771;1981
11;0;8;7;3300;1729142971;1992
11;0;2;11;900;1734021407;2001
11;0;8;5;1600;1689305949;1981
11;1;8;1;780;175272209;1962
11;0;8;3;1800;1694896971;1971
11;1;8;9;1200;1728354877;1974
11;0;8;12;1300;169033722;1999
11;1;8;9;1500;1733784478;1982
11;1;8;9;788;182617711;1975
11;0;8;12;1200;1577059708;2001
11;1;8;16;2800;1646454246;1991
11;0;4;12;5000;169866578;1973
11;0;2;11;1500;157475184;1992
11;1;8;4;800;1724981677;1973
11;0;8;8;2000;1822929432;1964
11;1;8;12;2200;1818477329;1973
11;0;8;7;2500;1736836156;1958
11;0;8;12;4000;1744176774;1979
11;1;2;16;3200;166583653;1971
11;0;8;12;3000;1605012874;1988
11;1;4;16;2500;171016813;1990
11;0;8;8;1100;16466355;1952
11;1;8;10;1200;1615880205;1991
11;1;8;16;2400;1690350053;1982
11;0;2;12;3000;1654899137;1973
11;0;8;7;2500;1629802604;1970
11;0;8;12;3000;1593647031;1966
11;0;8;12;1500;1545540923;1997
11;1;8;13;1150;1698353888;2001
11;1;8;13;1050;1846500001;1986
11;0;8;9;1400;1686215049;2000
11;1;8;9;820;1736413539;1997
11;0;8;11;1200;1634044871;1990
11;0;2;12;1600;1685822341;1994
11;0;4;11;1680;1855013993;1987
11;0;8;12;1800;1664985039;1996
11;0;8;12;1300;1714345073;1997
11;1;8;12;1500;1766690691;1976
11;0;8;13;1800;1754781102;1979
11;0;8;6;1800;1707265909;1969
11;0;4;16;1050;1600645438;1999
11;1;8;12;1400;1720025678;1968
11;0;8;6;1200;1786171489;2000
11;0;8;12;2365;171899992;1992
11;0;8;6;2200;1717220136;1971
11;1;8;16;4500;1684784348;1973
11;0;2;16;1400;1789865471;1977
11;0;8;6;1500;1563385573;1991
11;0;8;6;1500;1699110023;1995
11;1;8;12;3000;1670378873;1992
11;1;8;8;788;1824210999;1987
11;0;4;6;2500;1595249299;1980
11;0;4;16;2800;1775213767;1966
11;0;8;12;2000;1624182805;1992
11;0;8;5;1500;1806207854;1985
11;1;8;9;1000;1775830515;1972
11;1;8;15;1000;1776593531;1974
11;1;8;9;1300;1662675412;1986
11;0;8;12;788;1728649124;1989
11;1;4;16;2500;173401874;1998
11;0;8;12;3000;1674616876;1967
11;0;8;2;1700;1750534124;1984
11;1;2;12;3200;1599326047;1963
11;0;8;12;1800;1735564323;1985
11;1;2;12;800;171992514;1977
11;0;8;16;5500;1701502321;1982
11;0;2;12;3500;1608656186;1979
11;1;8;10;788;1695728684;2000
11;1;8;9;900;1683232909;1973
11;1;0;4;900;1662915384;1982
11;1;8;5;700;1718729117;1978
11;0;8;9;780;1790763378;1968
11;1;8;9;788;1756525875;1969
11;1;8;5;850;1787786535;1980
11;1;2;11;1500;1771291987;1979
11;1;8;6;300;178165001;1963
11;0;8;12;3000;1663732988;1986
11;0;0;12;2500;1536050239;1982
11;1;8;12;1200;1419618456;1983
11;1;2;15;3500;1823266515;1981
11;1;2;16;3500;1838548885;1988
11;0;8;12;2000;182543984;1982
11;1;8;8;800;1629946598;1985
11;0;8;10;1150;1603255879;1979
11;0;2;12;1900;1677802145;1986
11;0;8;12;1400;1643106808;1976
11;0;8;10;1300;1707614337;1990
11;0;2;14;960;1876895953;1996
11;0;8;12;900;1808651496;1987
11;0;8;12;2400;1808315778;1987
11;0;4;7;2000;1701595416;1986
11;1;2;16;2100;1660058292;1990
11;1;2;15;1900;1610528858;1979
11;0;8;10;1200;1714157607;2000
11;0;8;12;1900;1570984493;1987
11;0;8;11;1600;1482956365;1994
11;1;2;16;12500;1735649839;1993
11;0;8;16;5000;1629585092;1986
11;0;8;9;5000;1615366013;1968
11;1;8;16;6800;1540516845;1969
11;1;2;16;4000;1780503606;1969
11;1;8;16;2200;1610457277;1995
11;0;2;16;5000;1613725512;1956
11;1;2;16;10000;1757384491;1989
11;0;8;12;3000;1693517771;1993
11;1;2;12;1000;1629281528;1984
11;0;8;12;3000;1804489156;1971
11;0;2;12;1400;1756453952;1991
11;1;8;8;1000;1627170195;2004
11;1;8;9;3000;1762774289;1979
11;0;8;8;1200;1717912089;1981
11;0;2;4;2500;1824766752;1977
11;0;8;12;1300;1686037074;1997
11;1;2;11;827;1605269929;1982
11;0;8;5;1200;1806127394;1971
11;0;8;12;2100;1710758902;1992
11;0;8;1;0;1800514911;1945
11;1;8;6;35;1713557882;1995
11;0;8;9;1300;164556071;2002
11;0;8;1;700;1696035984;1964
11;0;8;6;800;1739771463;1989
11;1;2;12;1500;1678607347;1984
11;1;8;5;300;1746847063;1983
11;1;8;1;200;1739222554;1972
11;0;2;10;2000;1711819574;2000
11;0;8;12;788;1714301023;1992
11;0;8;9;2000;169846794;1963
11;0;2;1;300;1691659565;1947
11;0;8;12;3800;1714948765;1971
11;0;4;12;2000;1696446939;1986
11;0;2;14;5000;1674291452;1987
11;0;4;12;3800;1632864158;1976
11;1;8;6;1000;1703384883;1962
11;0;8;12;5000;1705588902;1993
11;1;8;12;1600;18708646;1998
11;1;8;6;1500;1653398054;1966
11;0;8;3;900;1734637234;1960
11;0;8;12;3000;1767155267;1975
11;1;4;11;1800;1636917275;1977
11;0;8;6;500;1801652212;1977
11;0;8;4;1500;1764778947;1965
11;0;8;15;5000;1775783543;1984
11;0;2;12;3000;1636514241;1981
11;0;8;16;1200;1772920659;1982
11;0;8;16;1200;1792668542;1983
11;0;8;5;1200;1822955781;1987
11;0;8;1;3500;1734192423;1980
11;1;8;10;1200;1668984881;1976
11;0;4;4;1000;1706520871;1967
11;0;8;15;3500;1731694429;1992
11;0;4;16;6000;1786530411;1993
11;1;8;16;3500;1754302005;1970
11;0;2;12;10000;1831782606;1964
11;0;8;8;1400;1554683061;1996
11;0;8;2;1600;1691954564;1972
11;0;8;12;1400;1724927253;1966
11;0;4;5;788;1661365923;1969
11;0;8;9;5000;1667740428;1963
11;0;2;16;50000;1632055507;1989
11;1;4;12;872;159688203;1978
11;0;4;5;3000;1822128452;1963
11;1;4;16;1000;1647607354;1976
11;1;8;6;1000;1680921722;1966
11;1;8;14;1500;1638959459;1998
11;0;8;5;920;1801979099;1978
11;0;8;5;788;1678968991;1980
11;0;8;15;2000;1759103865;1994
11;1;8;6;1100;1678117985;1963
11;1;2;16;1900;1600557119;1974
11;1;8;13;600;1703238895;1986
11;0;4;9;788;1712143298;1987
11;0;8;5;1000;1590174106;1977
11;0;2;12;3000;1654622515;1976
11;0;2;11;2600;1614655069;1988
11;1;8;12;1200;1750118127;1989
11;0;8;8;1200;1729516447;1980
11;1;8;16;9000;1695269526;1983
11;0;8;1;1200;1736017572;1989
11;0;2;7;2000;1684450614;1967
11;0;8;12;1000;1717079505;1965
11;0;8;1;1500;1618100148;1968
11;0;4;8;1000;1720306493;1989
11;0;8;4;600;1768409003;1957
11;0;2;11;1000;1582617152;1975
11;0;8;7;788;1678112036;1979
11;0;2;1;1000;1550216392;1952
11;0;8;5;788;1714598703;1971
11;0;2;4;1100;1722389373;1973
11;0;8;1;500;1761616963;1956
11;0;8;9;788;1736553547;1999
11;0;8;16;400;1787658223;1973
11;0;4;5;2200;1586687003;1981
11;0;2;9;3000;1554835442;1965
11;0;8;1;350;1696601994;1977
11;0;8;6;1200;1715629248;1984
11;0;8;5;300;1821046842;1988
11;1;2;16;3600;1647177423;1972
11;0;8;5;700;1789768516;1979
11;1;2;12;3200;1764925114;1986
11;0;2;16;1900;1758190673;1987
11;1;2;12;850;1657290477;1988
11;0;2;1;800;1611025539;1983
11;0;4;9;1100;1684367737;1991
11;1;8;6;788;1816347188;1981
11;1;2;5;250;1780940748;1970
11;0;8;12;1500;1578468328;1985
11;1;8;12;830;172200488;1996
11;0;2;5;3100;175452349;1959
11;0;8;12;2000;1743665175;1969
11;0;8;5;500;1757978822;1980
11;0;2;16;4000;1773852901;1992
11;0;2;12;912;1682589977;1998
11;1;4;16;9000;1634008657;1988
11;0;2;10;1500;1582782181;1992
11;0;8;16;3000;1765745909;1989
11;0;2;5;500;1599556038;1980
11;0;2;10;3000;1740644217;1987
11;0;8;2;550;1682509011;1985
11;0;8;6;1380;1762091988;1994
11;0;8;9;1200;1651738749;1988
11;1;4;10;400;1686081685;1969
11;0;4;12;10000;1698279836;1974
11;1;8;12;3500;1630097439;1979
11;1;2;9;850;1750732229;1972
11;0;8;6;2000;1715607315;1977
11;0;2;3;700;1576268431;1992
11;0;8;16;2800;1835924863;1995
11;0;2;9;1200;1520590573;1980
11;1;8;15;788;1648684028;1980
11;0;2;1;400;1654439297;1948
11;0;8;12;3000;1698113914;1993
11;0;4;16;1500;1687114022;1985
11;1;8;4;400;1598936606;1982
11;0;2;9;1200;1749799275;1970
11;0;4;5;3000;1839090836;1986
11;1;8;16;2000;1747969321;1963
11;0;2;12;900;1753654496;1989
11;1;8;14;1000;171267166;1994
11;0;8;13;833;1705382141;1968
11;0;8;12;1500;177670076;1996
11;0;2;5;2000;1691071562;1986
11;0;2;6;1000;177168916;1979
11;0;4;5;2000;1673878407;1977
11;0;8;9;6000;1667905732;1989
11;0;2;9;1500;1699595834;1978
11;1;2;9;1700;1783376635;1965
11;0;8;2;1950;1625062937;1973
11;0;2;3;700;156215369;1960
11;1;2;2;0;1648279866;1972
11;0;2;5;1500;1652718392;1976
11;0;2;14;1000;1823989009;1996
11;0;8;12;4000;1682229304;1978
11;0;2;16;7400;1621325659;1966
11;0;8;16;2000;1634493449;1986
11;1;2;9;1300;1638182459;2004
11;0;8;2;2500;1717048931;1975
11;0;8;1;2000;1696290878;1966
11;0;8;12;2160;177311366;1957
11;1;2;15;5000;1598985213;1970
11;0;2;16;3000;1644955989;1988
11;0;2;16;2000;1701008422;1999
11;0;2;16;900;163104285;1967
11;1;2;12;800;1622086136;1986
11;1;8;12;1000;1452612925;1973
11;1;8;12;1100;192963933;1984
11;0;8;7;1576;1784771069;1967
11;0;8;12;1500;1767414645;1999
11;1;8;10;876;1581032042;2003
11;0;8;5;1500;1773181215;1967
11;1;2;6;788;1589634025;1976
11;0;4;12;2000;1602168772;1974
11;0;8;12;915;1624728434;1948
11;0;8;12;3000;1859397066;1994
11;0;4;5;2000;1743463156;1974
11;0;8;4;1500;1774684627;1964
11;0;8;12;950;1834436987;1982
11;0;8;6;2500;1630426312;1970
11;1;2;16;788;1746412561;1989
11;0;8;3;500;1677010017;1997
11;1;2;12;1200;1705588955;1987
11;0;4;1;600;1895392848;1989
11;0;8;8;1500;1788132916;1994
11;0;4;6;1800;1799970007;1958
11;0;2;16;1024;159511881;1978
11;0;8;12;4000;1618802608;1990
11;0;8;16;5000;1767105;1972
11;1;2;12;950;16770713;1975
11;0;8;3;788;1716143811;1974
11;0;2;9;2400;1588658491;1986
11;0;2;5;6000;1675028891;1987
11;0;8;9;788;1761650642;1973
11;0;8;8;1200;1728178509;1985
11;0;2;5;1000;1734843566;1989
11;1;8;12;3000;1636344216;1988
11;1;4;13;500;1695115501;1973
11;0;2;16;1400;1737378909;1992
11;1;6;5;640;1661402147;1977
11;0;8;12;1490;1744793159;2001
11;1;8;5;800;170085706;1990
11;1;8;12;1000;1632854159;1975
11;0;4;6;1300;1770374982;1984
11;0;6;5;1250;1710920206;1989
11;0;2;8;1500;1734242187;1987
11;0;2;16;10000;1796007855;1990
11;0;2;5;1200;1699405574;1982
11;0;8;12;1500;1739924232;1989
11;1;2;16;400;1703750782;1975
11;0;8;13;1000;172841111;1981
11;0;2;5;3000;1654635044;1946
11;0;2;12;4500;1688008324;1968
11;0;8;6;1500;1564355503;1965
11;1;2;15;788;1571617277;1978
11;0;6;16;7500;1523869354;1957
11;0;8;12;3000;165218274;1979
11;0;8;5;1200;1680496101;1981
11;0;8;11;3000;1806005115;1978
11;0;2;3;1200;1618641097;1973
11;0;8;5;788;1718602692;1972
11;0;8;6;6000;1813642064;1982
11;1;6;9;1000;1610815194;1992
11;0;8;1;800;1604337056;1986
11;0;4;9;1100;1638799055;1992
11;1;8;8;788;1700739316;1983
11;0;2;12;1300;1732959549;1979
11;0;8;12;3000;1725465585;1975
11;0;2;12;4000;1784961514;1979
11;0;8;12;788;1751371471;1988
11;1;2;12;800;1725665054;1976
11;0;2;17;1200;165745015;1996
11;1;4;14;3000;1799484817;1992
11;1;2;16;4000;1606535833;1970
11;0;8;12;1500;168170505;1997
11;0;4;9;1300;1599338539;1987
11;0;4;16;788;1672077902;1978
11;1;8;5;360;1698951593;1992
11;0;4;11;1000;168253218;2002
11;0;2;4;1070;166638877;1988
11;0;2;14;850;1771768338;1982
11;0;2;1;800;1649967467;1971
11;0;2;9;788;1671780774;1988
11;0;8;12;1000;1704952719;1990
11;0;4;13;3000;1640479855;1981
11;0;8;13;1200;1672269807;1979
11;0;2;5;1200;1737107528;1981
11;0;8;12;1200;1581115607;1996
11;0;4;3;850;1568311368;1968
11;0;2;8;800;1774410927;1988
11;0;8;1;1000;1646307888;1980
11;0;8;6;850;1732090235;1985
11;0;2;5;800;1745728019;1981
11;0;2;7;300;1702977722;1986
11;0;8;4;1782;1560636208;1979
11;0;8;10;1500;1674219065;1985
11;0;4;1;600;1686462947;1964
11;0;4;1;400;1748808066;1968
11;0;8;8;1600;1741117242;1995
11;0;8;4;1300;1655796307;1988
11;0;2;12;800;1731741178;1992
11;0;2;5;1500;1705210198;1983
11;0;2;16;1500;1739431272;1991
11;0;8;2;700;1640394445;1972
11;0;8;3;0;170904557;1954
11;0;8;5;1350;1665130304;1969
11;1;2;16;2205;1658597706;1988
11;0;2;16;1000;1544327175;1973
11;0;4;12;520;1810298929;1992
11;0;2;5;2000;1764730133;1961
11;0;8;1;800;1687909011;1967
11;0;8;5;450;1713673267;1987
11;0;8;4;500;1630875753;1981
11;0;8;3;800;1669687171;1972
11;0;2;16;800;159033609;1977
11;0;8;12;1000;1754233668;1995
11;0;4;4;788;1660395792;1968
11;0;4;16;1300;1637071195;1976
11;0;8;8;2000;1821092542;1972
11;0;8;6;1000;1696038732;1986
11;0;8;12;3000;1787478309;1987
11;0;2;1;700;1671655671;1972
11;0;8;6;1000;1834364024;1973
11;0;8;9;700;170157355;1977
11;0;2;9;1000;1614011862;1981
11;0;2;7;1260;1683382974;1974
11;0;8;3;700;1686798346;1989
11;1;8;12;800;1684421808;1981
11;1;2;12;2100;1711001608;1988
11;0;8;16;4500;1574077282;1964
11;1;8;16;1200;1787901845;1969
11;1;8;9;1200;1731721733;1969
11;0;2;12;4800;1731430855;1975
11;0;2;2;788;1747848219;1955
11;1;8;5;950;1682017243;1970
11;0;2;12;1578;1607425214;1989
11;0;2;4;600;1681540548;1960
11;0;2;6;788;1845693763;1999
11;0;2;4;3000;1801992438;1984
11;0;2;7;900;1803678842;1975
11;0;4;8;788;1766506839;1994
11;0;4;7;750;1662569297;1986
11;0;2;9;900;1738681266;1977
11;0;4;6;500;1876686229;1987
11;0;4;2;600;1667511259;1974
11;0;8;4;800;1702724996;1985
11;0;2;6;1000;1752783575;1980
11;0;8;2;300;1784236243;1963
11;0;2;4;800;1733632502;1971
11;0;4;4;400;1763252255;1990
11;0;2;12;788;1793901436;1973
11;0;2;7;500;1601529985;1985
11;0;2;10;1500;1740949796;1998
11;0;8;9;1000;1735202385;1967
11;0;2;4;1100;1788198484;1985
11;0;2;12;1000;1794810495;1996
11;1;2;12;788;1647291846;1996
11;0;8;4;900;1651560245;1979
11;0;4;5;1500;1743091732;1982
11;0;2;3;250;1756492078;1988
11;1;8;12;300;1536063508;1996
11;0;2;3;200;171945406;1988
11;0;4;6;1200;1703945879;1994
11;0;8;5;1500;1787950586;1968
11;0;8;12;800;1628291485;1986
11;0;8;12;1000;162892377;1981
11;1;2;9;400;1600291019;1976
11;0;8;12;1000;1601786643;1985
11;0;8;12;1200;1698288261;1986
11;0;2;8;5000;161016484;1989
11;0;2;1;788;1769079222;1962
11;1;2;5;300;1641852214;1969
11;1;8;17;500;1813618101;1984
11;0;8;1;800;1610630402;1974
11;0;6;16;7000;177806634;1994
11;0;8;3;2500;1627631755;1946
11;0;8;3;500;1644385828;1978
11;1;8;12;788;1611261356;1986
11;0;2;15;4200;1655357365;1985
11;0;8;12;2000;1745979353;1982
11;1;8;9;788;1758146666;1984
11;0;8;7;1200;1762003782;1996
11;0;8;12;1100;1690613656;1997
11;0;8;1;1200;1733572911;1954
11;0;8;1;1000;1686326667;1972
11;0;2;8;500;1757320965;1995
11;0;2;5;500;1703907234;1986
11;0;8;1;300;1647514898;1965
11;1;8;12;500;1606429327;1982
11;0;8;5;800;1559210018;1964
11;1;2;16;1400;1771694296;1994
11;0;2;5;500;1753577822;1996
11;0;8;9;1500;173174731;1938
11;0;8;6;1000;1746892767;1966
11;0;8;4;900;1604479446;1989
11;0;4;9;1100;1805069557;1982
11;0;2;5;400;1708824554;1980
11;0;8;12;1050;1808787249;1984
11;0;8;12;788;1771442157;1986
11;0;2;3;600;1588389986;1990
11;0;8;5;2000;169669571;1977
11;0;8;5;788;1644104831;1996
11;0;8;13;1350;1722678398;1973
11;0;2;1;1600;1825922132;1969
11;1;2;14;400;1762938099;1973
11;0;8;4;500;1621905809;1976
11;0;8;6;2500;1684539437;1965
11;0;4;5;0;1791800643;1971
11;0;8;12;800;1761424871;2002
11;0;8;16;400;1597648379;1975
11;0;2;16;2700;1676261124;1969
11;0;2;2;800;170885753;1972
11;1;8;2;0;1712125335;1970
11;0;2;4;278;1661195437;1953
11;0;2;4;0;1707674569;1966
11;0;4;6;104;1748274337;1958
11;0;2;12;1500;170269432;1989
11;0;8;3;3000;174261279;1964
11;0;4;1;1125;1883657642;1967
11;0;8;3;0;1718791994;1937
11;1;8;9;300;1699626508;2001
11;1;2;12;1200;1800421322;1965
11;0;8;5;950;1820924241;1974
11;1;2;5;830;1728405525;1985
11;0;2;1;200;1726209142;1947
11;0;8;16;990;1675795916;1981
11;1;2;12;400;1715616791;1974
11;0;8;12;1500;1753246328;1990
11;0;8;3;800;1699213881;1967
11;0;8;5;500;1707640138;1981
11;0;2;12;350;159737849;2002
11;1;4;5;0;1692992579;1989
11;0;8;1;777;162676023;1977
11;0;4;1;1000;1741208538;1983
11;0;2;1;1500;1657174102;1969
11;1;2;12;0;1678575089;1981
11;1;8;5;0;1707910561;1964
11;1;8;12;200;1718612843;1991
11;0;2;9;1500;168831586;1979
11;0;8;4;0;1709328883;1961
11;1;4;3;0;1724475675;1969
11;0;8;10;0;1883402353;1983
11;0;8;5;1000;1611507564;1971
11;0;8;7;375;1761912954;1976
11;1;2;2;0;1725919794;1946
11;0;8;12;1500;169155644;2001
11;0;2;5;1000;1691700001;1981
11;1;4;16;2300;1817844915;1996
11;0;8;1;650;1716391889;1965
11;0;2;9;10000;1688944238;1977
11;0;2;9;2000;1612817747;1977
11;0;8;12;2500;1689573295;1975
11;0;2;4;3450;1460056877;1986
11;0;8;4;400;1809092263;1966
11;0;8;9;2500;172580424;1973
11;0;2;9;6000;1762399425;1987
11;0;8;9;1800;1714021966;1985
11;0;2;9;1500;1705783994;1989
11;0;2;12;600;1647326977;1994
11;0;8;12;500;1816351311;1991
11;0;2;9;10000;1599678607;1973
11;0;8;9;700;1764050396;1994
11;1;8;12;815;1673411579;1984
11;0;2;9;1500;173983471;1951
11;0;8;12;2500;1689663053;1993
11;0;2;5;1500;1761358537;1984
11;0;8;3;2500;1544224601;1978
11;0;4;7;1200;1763663827;1984
11;0;2;5;1500;1791981304;1966
11;0;2;3;3000;1501478982;1945
11;0;2;6;1300;1573598306;1980
11;0;2;5;1000;1636044224;1989
11;0;2;5;2000;1681654525;1959
11;0;8;5;500;1748461788;1988
11;0;2;5;1200;1648382426;1966
11;0;2;1;800;1647430139;1944
11;0;8;8;3000;1737033458;1993
11;0;8;6;1000;170222331;1980
11;1;8;1;200;167106347;1961
11;0;2;12;1500;1695541211;1993
11;0;8;9;800;1484034558;1982
11;0;8;8;500;1775980776;1991
11;0;8;5;2000;1771928196;1963
11;0;8;2;1800;1734503322;1967
11;0;2;7;1500;1625041438;1981
11;0;8;3;600;1691254368;1963
11;0;2;12;1500;1695702314;1973
11;0;8;3;1200;1608447337;1957
11;0;8;5;788;1562714903;2002
11;0;8;9;1300;1664540919;1987
11;0;8;3;2000;1776467453;1983
11;0;8;9;2000;1768148206;1991
11;0;8;13;2300;1736484085;1983
11;0;8;4;5000;1767868589;1972
11;0;8;12;1000;1802252946;2000
11;0;2;5;600;1651472718;1965
11;0;8;2;1200;1788253753;1974
11;0;2;3;1500;1679803881;1965
11;1;8;16;2200;1671780788;1962
11;0;8;12;1400;1544180918;1991
11;0;8;3;1500;1651833948;1979
11;0;8;7;1200;167985973;1974
11;0;8;4;788;1748438122;1980
11;0;8;2;950;1828849926;1986
11;0;2;8;2600;1701623708;1974
11;0;8;6;788;1670721729;1985
11;0;8;8;788;1820621493;1974
11;0;8;2;500;1674514143;1961
11;0;2;12;400;1562308898;1991
11;0;8;6;950;1593180092;1970
11;0;2;1;2500;1681543008;1943
11;0;8;6;1500;1763833965;1968
11;1;8;9;300;1781255839;2000
11;0;8;5;1000;1675083683;1982
11;0;2;6;750;1818800121;1990
11;0;4;12;2700;1793503279;1992
11;1;4;5;600;1727483688;2002
11;0;8;3;1500;1758839434;1989
11;0;8;4;1170;1750008835;1991
11;1;8;12;1100;1753019558;1995
11;0;8;4;1200;1697478046;1971
11;0;8;9;1300;1730286765;1977
11;0;2;12;3800;1719342753;1990
11;1;8;8;2500;1748310726;1985
11;0;4;1;1500;1715820672;1972
11;0;2;5;5000;167776757;1970
11;1;8;3;400;1626663803;1971
11;0;8;12;1500;1585371996;1995
11;0;2;6;1600;1693968735;1992
11;0;2;7;1300;1724428913;1983
11;1;8;12;780;1761775928;1988
11;0;8;2;1000;170331598;1994
11;0;2;5;1800;1872000261;1967
11;0;2;3;785;1625887004;1969
11;0;4;11;1075;183578824;1997
11;0;4;3;700;1781769561;1995
11;0;8;1;450;1718375368;1983
11;0;4;6;400;1641466293;2007
11;0;2;11;7000;1714250923;1981
11;0;8;12;4000;1678695365;1972
11;0;2;16;9800;1814823066;1984
11;1;8;10;980;1802499579;1982
11;0;2;12;8000;1765257511;1988
11;0;8;12;2000;1720680313;1981
11;0;8;9;3470;1744344839;1968
11;0;8;9;1000;1557484002;1998
11;0;2;6;10000;1714338472;1981
11;1;8;6;500;1625701423;1988
11;0;4;8;1000;1853752172;1992
11;0;2;10;500;1762017325;1976
11;0;2;5;840;1738300152;1971
11;0;8;1;300;1656124427;1973
11;0;8;9;2000;1786445185;1991
11;1;2;9;788;1671048155;1987
11;0;2;11;1200;1577002892;1997
11;0;8;12;1224;1742209701;1991
11;0;8;9;900;1551074221;1987
11;0;8;12;1580;1713754149;1991
11;0;8;3;800;1716925816;1995
11;0;8;12;500;1630821867;1989
11;1;8;5;400;1735020823;1981
11;0;4;6;500;1592781414;1991
11;0;2;9;1300;1662919436;1985
11;0;2;5;600;1769138857;1982
11;0;4;6;700;164970462;1996
11;0;4;12;1500;1747240064;1994
11;0;8;5;500;1867674911;1966
11;0;8;9;1500;1625084712;2002
11;0;4;6;1200;1628929304;1995
11;0;8;5;200;1652591529;1972
11;1;8;5;150;1622851702;1971
11;0;8;16;450;1621096538;1979
11;0;2;5;5000;1694803297;1962
11;0;8;11;600;1701559259;1979
11;0;2;9;3000;1810913021;1973
11;0;8;4;2000;1710440921;1964
11;1;8;5;800;1788112373;1987
11;1;8;5;2000;1674833782;1983
11;0;8;6;1000;1702231621;1988
11;0;6;5;800;1640157579;1971
11;0;8;5;350;1827138926;1980
11;0;8;1;788;1821053132;1976
11;0;8;5;788;1684360237;1982
11;0;2;4;250;1686553776;1966
11;0;8;5;600;171110591;1968
11;0;8;3;350;1650373854;1979
11;0;2;12;2000;1652098664;1985
11;1;8;16;0;1760026523;1976
11;0;8;2;2500;1737838657;1963
11;0;2;9;300;1689475813;1976
11;0;2;16;1800;167739478;1984
11;0;4;9;1180;1631261319;1994
11;0;2;12;1100;1736155337;1963
11;1;8;16;788;1622760268;1970
11;0;2;16;3000;1668335012;1995
11;0;2;16;4500;1781954324;1970
11;0;8;15;788;1839590076;1977
11;0;4;6;1500;1643971431;1993
11;0;2;12;1200;1823481299;1990
11;1;8;5;560;1804367603;1969
11;0;8;4;390;1709810097;1980
11;0;8;6;1800;176905577;1997
11;0;8;9;1000;1542761182;1973
11;1;2;16;1017;1734824588;1978
11;0;8;12;788;1753827564;1982
11;0;8;7;1100;1650440239;1962
11;0;8;12;1300;1663684092;1989
11;0;4;1;0;1771553712;1961
11;0;8;4;600;1858572021;1992
11;0;8;9;700;16310916;1986
11;0;8;3;400;171027175;1989
11;1;2;6;0;1472546145;1990
